 # x         y        
   20.2212925      -19.3111210    
   20.3285923      -19.8075714    
   20.6901894      -19.3019295    
   20.2055664      -19.7055225    
   20.2003212      -19.2036095    
   20.2686386      -18.5681629    
   20.4144726      -18.0165615    
   21.0731182      -18.0907135    
   20.4982166      -17.8801270    
   20.2891216      -17.3731937    
   20.3276157      -16.8477325    
   19.6824665      -16.7726917    
   19.5677853      -16.2204094    
   19.0906162      -15.7424049    
   18.4791203      -15.4875755    
   17.9314461      -15.4676647    
   17.6787796      -16.1135120    
   17.4351711      -15.4698019    
   17.9095364      -15.3083315    
   17.4414291      -15.7580891    
   17.2942276      -16.3905182    
   16.8546276      -15.9604750    
   17.5132599      -15.8559713    
   18.1703911      -15.7670527    
   17.6877594      -15.9612131    
   17.7278442      -16.4665966    
   17.7748184      -16.9653339    
   17.1877499      -16.8315506    
   16.7922630      -17.1838474    
   16.8062191      -17.7901592    
   16.2700100      -17.4610214    
   15.9385872      -17.9823647    
   16.5932846      -18.0170021    
   17.1229401      -18.0736065    
   16.9005394      -17.6098785    
   16.6788177      -17.1102829    
   16.2959900      -17.5010681    
   15.6088181      -17.4280167    
   15.2337399      -16.8800640    
   15.7957325      -17.1240482    
   15.6317015      -17.7390881    
   14.9536238      -17.6667633    
   15.2516956      -18.1247158    
   15.7344236      -17.9506588    
   16.2771873      -18.2183208    
   15.8602228      -17.7278366    
   16.4506321      -17.8043404    
   16.7452984      -18.2703094    
   16.2298412      -18.0987568    
   15.6907635      -17.8885269    
   15.0415449      -17.6443634    
   15.5053186      -17.8583908    
   15.0268288      -17.6068096    
   15.4131546      -17.0981064    
   15.7173653      -17.6509590    
   15.3019037      -17.2865047    
   15.3349648      -16.6367569    
   15.8847008      -16.6997643    
   15.8468399      -16.0274048    
   16.3889923      -15.9923801    
   16.7065239      -16.5917530    
   16.2896175      -16.1477184    
   16.4820175      -16.6743507    
   16.2586555      -16.1972885    
   15.9803762      -15.5703230    
   16.4599037      -15.1503572    
   16.0416698      -15.4290056    
   15.6218004      -14.8946600    
   15.5735140      -14.3476820    
   15.4433012      -14.8589230    
   15.5889997      -14.2604218    
   15.6935349      -14.7901354    
   15.8054371      -15.3263407    
